transaction_amount,account_age_days,transaction_hour,previous_transactions,device_type,location_match,amount_vs_average,is_new_device,is_fraud
1992.34,755,5,15,0,1,0.84,0,0
4138.63,300,5,34,1,1,2.51,0,0
857.69,815,18,61,0,0,9.57,0,0
157.17,547,20,80,1,0,3.19,0,0
1026.22,727,9,3,0,1,1.68,0,0
1705.36,731,22,67,0,1,7.21,0,0
2555.35,828,2,50,1,1,8.3,0,0
3077.57,602,17,88,0,1,3.21,0,0
4553.48,1032,20,32,0,1,2.86,0,0
2551.72,768,18,77,1,1,2.49,0,0
2508.87,875,4,23,1,0,3.99,0,1
255.96,937,10,74,0,1,0.96,0,0
179.38,131,9,24,1,0,6.72,0,1
2758.04,608,16,27,2,1,8.24,0,0
2193.7,26,3,6,0,1,6.67,0,0
4196.71,635,20,35,1,1,4.27,1,1
807.59,484,17,9,0,1,2.96,0,0
129.73,680,17,35,1,1,4.15,1,0
2247.95,1075,0,94,1,1,4.3,0,1
1191.21,5,13,82,1,1,6.69,0,0
252.82,589,7,17,2,0,9.29,1,0
3624.37,208,1,5,0,1,0.8,0,1
562.41,257,18,91,0,0,9.54,1,0
3043.56,11,14,6,0,1,9.11,0,0
1408.84,949,1,11,0,0,1.27,0,0
871.61,8,3,40,1,0,1.92,0,0
1901.86,936,0,62,1,0,3.18,1,0
4008.22,32,18,97,0,0,5.64,1,0
1963.51,540,20,24,0,1,1.43,0,0
3755.09,1005,9,80,1,1,2.08,0,0
631.8,387,0,52,0,0,9.04,1,0
3864.99,640,19,32,0,1,1.18,0,0
1188.48,207,21,86,1,1,4.05,0,0
3388.58,557,14,72,0,1,7.65,1,0
2831.08,348,3,5,2,1,8.9,0,0
4646.08,793,6,61,0,1,3.43,0,0
1939.68,234,6,65,1,1,1.73,1,0
335.5,1068,21,8,1,1,7.4,0,0
100.68,1006,17,66,0,1,7.75,0,0
4135.16,737,12,15,0,1,9.8,0,1
2626.05,942,9,88,0,1,1.48,0,0
3877.34,176,23,87,0,1,7.12,0,0
1175.96,449,7,92,0,0,4.23,0,0
1728.69,592,9,54,1,0,9.15,1,0
155.37,82,13,39,1,1,4.14,0,0
4807.65,135,13,25,1,1,4.52,0,1
3341.0,856,19,37,0,1,1.36,0,0
4666.36,440,21,34,1,0,3.28,0,0
1331.15,1080,10,86,0,1,4.07,0,0
3059.26,697,5,67,2,0,0.27,1,1
3394.11,419,20,58,2,0,4.43,1,0
1591.16,88,0,13,1,1,3.43,0,1
4241.31,656,18,46,1,0,8.06,0,0
4736.07,1032,6,70,0,1,1.16,1,0
4424.85,215,23,71,0,0,7.63,0,1
3696.64,552,17,41,1,1,7.17,0,1
1390.94,503,2,50,0,1,2.49,0,0
1411.67,699,19,18,0,1,0.92,0,0
4816.98,245,10,65,1,1,8.43,0,1
56.37,309,4,46,1,1,2.57,0,0
3581.67,231,18,64,0,0,1.54,1,0
3532.7,155,20,41,0,0,3.65,0,0
3115.33,848,23,37,0,1,4.07,0,0
4950.59,115,23,12,1,1,3.33,0,0
1562.84,311,1,43,0,0,9.77,0,0
1703.16,993,21,23,2,0,8.82,0,0
399.3,300,3,95,1,0,8.74,0,0
2216.78,1042,9,29,0,1,4.05,0,0
1308.94,784,1,69,0,0,9.63,1,0
1720.22,12,7,37,1,0,6.87,0,1
4173.69,232,0,96,2,0,8.34,0,0
4677.75,955,5,22,0,1,5.06,0,0
932.74,730,10,73,1,0,1.69,0,0
1865.68,1018,9,56,0,1,8.88,0,0
4643.51,999,12,78,0,1,4.92,0,0
313.73,303,0,22,2,1,9.69,0,0
466.34,541,1,35,0,0,2.62,0,0
818.14,470,2,56,1,1,9.92,1,0
2978.09,813,8,0,0,0,2.3,0,0
756.61,77,4,71,1,0,3.74,0,0
4840.54,1020,9,2,1,1,5.98,0,1
2236.34,24,9,13,1,1,6.96,0,1
2510.08,1039,11,80,0,0,7.23,0,0
1237.06,676,17,33,0,1,4.81,0,0
2357.45,525,20,69,1,1,0.86,0,0
3311.26,347,20,68,0,1,5.01,1,0
3757.13,172,0,50,1,1,3.41,0,0
3770.57,712,2,28,1,0,6.61,0,0
2891.57,489,4,98,0,0,1.9,0,0
4522.28,378,16,81,1,1,4.0,0,0
4087.95,372,7,47,1,1,9.66,0,1
3786.46,1000,16,93,2,1,0.98,0,0
282.75,977,8,78,0,1,6.06,0,0
39.36,757,5,78,0,1,1.0,1,0
1066.17,477,16,15,0,1,1.65,1,0
3319.3,382,7,56,0,1,6.09,1,0
2058.93,155,20,96,0,0,4.5,0,0
2015.02,257,6,9,2,1,5.53,0,0
4423.51,674,6,18,0,1,8.81,0,0
4478.34,68,14,66,0,1,8.19,0,0
4546.33,344,6,35,0,1,8.89,1,1
1572.82,673,21,3,0,0,6.2,0,0
3456.82,391,7,74,0,1,4.95,1,1
1361.81,259,8,32,1,1,4.65,0,0
957.1,307,14,27,0,1,7.42,0,0
927.24,950,1,95,0,0,5.26,0,0
1713.83,970,6,79,0,0,1.15,0,0
2152.64,246,14,8,1,1,1.51,0,0
4155.59,733,17,74,0,0,3.64,1,0
603.86,187,21,5,0,1,0.77,0,0
3675.95,925,17,48,2,1,2.47,0,0
2659.62,785,9,90,0,1,6.6,1,0
1443.29,408,21,75,1,0,0.22,0,0
2466.63,341,17,21,1,0,6.08,0,0
1503.21,563,0,47,0,1,7.75,0,1
2982.43,651,6,20,1,0,1.78,0,0
2172.05,952,2,32,2,1,1.89,0,0
826.21,1063,13,80,0,0,0.39,1,0
587.33,69,11,55,1,1,5.17,1,0
2735.74,381,13,28,0,1,6.58,1,0
4512.55,57,3,52,0,1,4.62,0,0
1723.07,850,12,39,1,1,3.96,0,0
3666.34,916,15,73,2,1,4.6,0,0
3295.01,325,15,17,1,1,7.84,0,0
4658.12,461,21,46,0,1,0.43,0,0
4105.8,179,4,12,1,0,7.86,1,0
2835.19,844,19,26,1,1,6.7,0,1
3286.87,574,5,61,0,1,2.49,0,0
4492.44,119,5,73,2,1,5.29,0,1
2000.6,549,17,95,0,1,0.59,0,0
1637.34,646,5,44,0,0,3.86,0,0
59.0,26,6,2,0,1,1.82,0,0
4133.62,1032,23,21,0,0,0.32,0,0
4005.9,969,23,26,1,1,3.64,0,0
526.75,533,15,54,0,0,7.29,0,1
2886.4,149,8,66,1,1,9.22,0,0
2322.59,1049,12,32,0,1,6.66,1,0
597.95,655,11,1,0,1,4.08,0,0
4902.94,945,18,74,1,1,10.0,0,0
1077.41,555,22,45,0,1,2.9,0,0
340.83,425,22,73,1,1,1.95,0,0
2976.26,293,0,32,1,0,4.69,0,0
3695.64,554,7,57,1,1,5.1,0,0
167.06,431,3,6,1,1,3.61,0,0
3295.29,604,20,14,1,1,6.99,0,0
2663.8,317,21,25,2,1,1.92,1,1
520.81,398,18,10,0,1,5.15,0,0
866.76,596,20,37,1,1,5.05,0,0
2842.03,546,4,26,0,1,8.26,0,0
1485.31,76,16,6,0,1,9.28,1,0
4691.89,865,2,0,0,1,6.67,0,1
4094.61,916,18,73,2,1,3.12,0,0
4917.92,709,0,20,1,1,6.93,0,0
1302.06,486,22,78,0,0,2.59,0,1
4848.77,747,0,29,0,0,9.67,0,1
2159.01,1031,22,93,2,0,8.24,0,1
1740.86,550,19,7,0,0,4.37,0,0
256.5,976,8,87,0,0,7.87,0,0
268.56,1076,22,82,1,1,4.15,0,0
3461.6,942,4,2,1,1,0.84,0,1
2292.36,919,6,54,0,1,7.1,1,0
1136.48,363,5,14,0,1,4.11,0,0
3071.78,382,16,35,2,1,9.31,0,0
1268.03,271,21,5,2,0,3.13,0,0
2890.27,1038,16,41,0,0,8.45,1,0
1799.25,298,12,49,0,1,6.84,0,0
4118.64,1004,11,17,0,1,8.55,0,0
4104.38,234,3,82,1,1,2.99,0,0
2389.37,575,7,49,1,1,4.67,0,0
1757.34,27,4,29,0,0,8.25,0,0
1815.99,93,4,76,1,1,6.47,0,0
4029.54,617,12,38,1,1,3.66,0,0
1644.26,309,10,11,1,1,5.17,1,0
1049.25,52,7,97,2,0,9.96,0,1
428.02,319,7,58,0,1,7.44,0,1
2336.13,181,0,75,0,1,6.18,0,0
2413.25,875,12,43,1,1,8.3,0,0
4205.34,1067,4,87,1,1,4.48,0,0
1110.09,647,20,3,0,1,9.51,0,0
1908.05,197,7,35,1,1,5.57,1,0
4042.99,645,16,47,0,0,3.34,0,0
4119.0,971,22,13,0,1,0.95,1,0
1926.13,255,22,80,0,0,3.82,0,0
2298.32,732,12,48,2,0,5.73,0,0
1519.91,336,8,66,1,0,7.06,0,0
4663.11,990,1,86,0,1,8.76,0,0
597.63,900,18,76,2,0,9.45,0,0
4669.08,514,19,8,1,0,1.11,0,0
3420.91,242,16,20,1,1,6.05,0,0
2660.2,149,6,71,0,1,6.7,1,0
168.13,757,2,80,0,1,1.8,0,0
2380.6,620,18,15,1,1,5.5,0,0
2041.7,453,18,15,1,1,3.41,0,0
810.29,212,23,27,1,1,0.87,1,0
3283.77,668,8,50,1,1,0.75,1,0
4855.9,594,9,55,1,0,7.62,0,1
2813.13,131,13,79,0,0,6.19,0,0
3575.19,612,17,56,1,1,7.18,0,0
346.91,256,14,51,0,0,6.88,0,1
2091.25,561,0,45,0,1,1.43,1,0
586.21,63,5,77,0,1,1.6,0,1
3065.92,407,14,37,1,0,2.6,0,0
4692.72,802,5,83,1,1,4.05,0,0
3310.58,15,17,47,0,1,9.4,0,1
388.63,259,0,40,0,1,6.77,0,0
1776.56,723,23,97,0,1,2.63,0,0
2755.56,614,2,58,2,0,0.65,0,0
2019.02,1069,16,92,1,1,6.87,0,0
4169.05,813,15,66,2,1,6.29,0,0
4074.28,331,7,73,1,1,6.79,0,0
3061.1,165,16,83,0,1,2.69,0,0
1870.42,1089,7,65,0,1,5.22,0,0
1280.41,387,16,26,0,0,3.68,0,0
533.84,1054,8,31,0,0,8.2,0,1
1777.71,328,11,55,0,1,0.79,0,0
2068.8,320,18,9,0,1,2.83,0,0
3380.74,399,3,39,1,0,6.07,0,1
3292.51,105,20,16,1,1,2.13,0,0
355.19,696,21,57,0,1,6.76,0,0
1979.32,1017,10,96,1,0,1.45,0,0
912.99,330,3,5,0,1,0.33,1,0
788.28,660,13,38,1,0,8.65,0,0
4137.37,1071,13,17,1,0,3.4,1,0
214.37,599,5,72,0,0,1.65,0,0
2098.82,821,16,71,1,1,1.81,0,0
845.18,641,1,88,1,1,8.87,0,0
4397.25,314,7,94,0,0,6.58,0,1
2787.42,462,3,41,0,1,9.57,0,0
1160.75,486,9,3,2,1,8.02,0,0
2514.62,410,6,19,0,1,7.7,0,0
3658.77,27,3,27,1,1,5.05,1,0
4790.8,1053,15,39,1,0,8.23,0,0
1106.13,271,13,64,0,0,4.19,0,0
4431.48,686,15,43,0,1,8.29,0,0
4671.85,501,8,22,1,0,7.6,0,0
4582.52,385,3,56,0,1,6.82,0,0
3178.89,60,23,46,1,0,3.36,0,0
3150.95,220,5,12,1,1,6.34,0,0
2019.04,771,0,15,1,0,5.12,1,0
3763.23,564,6,89,2,1,4.67,0,0
2658.81,546,0,54,1,0,9.9,1,0
3388.8,96,18,94,1,1,5.09,1,0
2145.15,989,7,64,1,0,0.42,0,0
3658.82,828,2,80,2,1,6.3,0,0
4123.24,231,0,15,2,1,7.31,0,0
736.45,968,0,36,1,1,8.86,0,0
4165.48,275,6,51,0,0,6.36,0,1
2703.78,246,20,9,1,1,0.29,0,0
4224.11,111,12,37,0,0,1.29,0,0
2159.35,234,0,43,0,1,1.7,0,0
1898.31,417,15,94,0,1,2.19,1,0
4575.73,678,21,73,2,1,8.02,0,0
1259.59,803,21,53,0,1,3.17,0,0
4221.84,619,13,97,1,0,3.19,0,0
2422.68,707,3,50,1,1,7.58,0,0
2572.91,851,22,51,0,0,4.18,0,0
1545.8,475,22,69,1,0,0.74,1,0
2867.35,655,11,91,1,1,5.89,0,0
1629.43,395,11,91,1,1,1.39,1,0
201.15,111,16,58,0,1,5.76,0,0
1363.63,90,20,12,0,0,7.82,0,0
36.86,763,14,40,1,1,9.3,0,1
4891.88,132,9,11,0,0,0.76,0,0
4828.91,1037,2,49,0,1,3.11,0,0
1978.8,457,22,56,0,0,6.56,1,0
3643.21,98,19,49,1,1,3.22,0,1
1732.3,293,19,56,0,1,4.57,0,0
3357.11,1025,11,53,1,0,0.3,0,0
4028.12,572,0,65,2,1,6.97,0,0
4734.05,250,0,7,1,0,8.84,0,0
2004.06,652,9,62,0,1,9.77,1,0
3917.57,149,17,8,0,0,8.32,0,0
1333.31,44,14,59,0,1,0.41,0,0
4951.71,1068,1,62,0,1,6.55,0,0
133.72,162,16,71,0,0,5.01,0,0
3019.63,253,7,2,0,1,9.39,0,0
3299.23,132,21,72,1,0,9.03,1,1
3441.79,474,21,12,2,1,9.88,0,0
606.34,706,8,8,2,0,8.63,0,0
4692.96,1059,20,94,0,1,5.51,0,0
910.01,275,19,88,1,1,7.18,0,0
3115.65,187,10,51,0,1,9.65,0,0
1117.27,949,5,61,1,1,5.82,0,0
1539.55,243,23,7,0,1,8.42,0,0
2734.56,264,13,94,2,0,9.43,0,1
2088.88,522,0,44,1,1,5.75,0,1
805.33,963,6,52,0,0,1.68,0,0
858.83,783,23,62,1,1,1.64,0,0
2093.63,535,8,94,1,1,1.24,0,0
3787.63,210,10,80,0,1,4.82,0,0
4490.33,46,23,56,1,1,4.85,0,0
425.22,26,22,53,1,1,6.21,0,0
1968.55,175,15,18,1,1,4.88,0,0
505.73,322,18,66,1,1,9.73,0,1
87.88,55,1,45,1,1,2.98,0,1
3310.28,668,14,93,1,0,8.75,1,0
3014.23,147,2,9,2,1,1.09,0,1
819.28,599,3,92,0,1,6.06,0,0
1172.9,20,19,17,0,1,6.52,0,0
123.42,333,21,11,1,1,7.75,0,0
4175.56,907,6,48,2,1,5.08,0,0
4873.58,944,11,22,0,1,2.05,0,0
681.62,911,3,61,0,0,3.75,0,0
1161.22,401,9,10,0,0,2.79,1,0
4342.71,950,5,72,1,0,4.25,0,1
4632.69,28,21,55,2,1,5.35,0,0
2101.04,467,13,87,0,1,6.29,0,0
257.86,982,2,88,0,1,8.47,0,0
201.76,101,16,54,2,1,9.11,1,0
2871.88,551,10,24,0,0,4.68,0,0
1967.51,802,9,8,1,1,0.98,0,0
148.12,353,20,11,0,1,7.99,0,0
2918.35,296,9,10,1,1,4.82,0,0
61.46,353,9,37,1,0,5.51,0,1
3937.92,908,2,27,1,1,6.0,0,0
1535.63,1019,23,7,2,0,6.71,0,1
206.09,455,14,73,2,1,8.91,0,0
2943.82,712,16,88,1,0,9.53,0,0
1991.43,980,17,46,0,1,9.41,0,0
4869.13,739,18,35,0,0,8.11,0,0
2723.27,977,18,49,0,1,8.9,0,0
1379.82,233,11,8,2,1,0.59,1,1
3548.65,1024,23,59,1,0,8.51,0,0
1361.1,102,4,71,2,1,0.82,0,0
4521.7,953,23,66,2,0,7.49,1,1
1876.74,481,15,52,1,1,1.78,0,0
2751.59,108,14,81,1,1,3.67,0,0
257.61,973,14,98,2,1,1.92,0,0
2133.48,704,5,16,1,1,4.49,1,1
4162.66,335,11,99,1,0,4.18,0,1
4029.22,86,1,52,1,1,0.58,1,0
1125.47,734,19,27,0,1,8.32,1,0
1134.26,875,8,62,1,1,8.56,0,0
4087.44,364,3,14,0,1,7.9,0,0
4652.34,60,4,18,0,0,8.49,0,0
481.33,560,20,85,1,1,7.53,0,0
2253.04,117,7,69,1,1,9.38,0,1
1690.58,874,21,46,0,1,5.81,1,0
4354.09,915,9,70,0,1,5.87,0,0
422.21,968,6,47,2,0,8.61,1,0
1059.57,999,21,72,1,1,3.56,0,0
3763.58,44,13,19,0,1,0.6,0,0
261.21,509,4,36,2,0,7.52,0,0
2465.21,849,15,74,0,1,2.62,0,0
2213.32,917,14,1,1,0,4.79,1,0
1675.33,898,4,63,1,1,2.48,0,0
1975.89,799,2,85,2,1,8.29,0,0
2652.05,876,22,35,1,0,9.59,0,0
811.03,286,9,4,0,0,0.64,0,0
2862.12,684,4,63,1,1,2.41,0,0
4028.13,819,22,6,0,1,1.98,0,0
3802.0,121,14,69,1,1,6.76,0,0
773.73,945,17,21,1,1,4.34,0,0
750.5,1018,7,73,0,0,4.62,0,0
1344.53,907,20,45,0,0,1.66,1,1
1808.57,13,1,39,0,0,4.21,0,0
2045.24,603,21,60,1,1,3.1,0,0
3400.09,200,7,45,1,1,6.15,0,0
288.12,586,22,83,0,1,2.25,0,0
178.19,448,7,27,2,1,6.19,0,0
1962.59,841,3,86,0,1,3.84,1,1
3487.33,590,18,34,1,0,3.53,1,0
971.21,889,22,0,1,0,3.13,0,1
3209.31,43,17,28,0,0,6.77,0,1
1302.84,520,20,8,0,1,5.67,0,0
4431.0,1037,22,8,2,1,8.53,1,0
4478.97,725,0,21,1,1,2.49,0,1
1489.95,623,19,62,0,0,0.5,1,0
1153.82,988,14,65,0,1,1.9,1,0
2059.46,803,17,79,1,1,3.5,1,0
1206.46,535,21,57,0,1,1.88,0,0
3363.56,302,11,69,1,1,0.93,0,0
4131.19,527,0,54,0,1,4.51,0,1
3367.1,460,6,12,1,1,6.8,0,0
4122.63,832,18,96,0,0,7.54,0,0
1987.98,505,0,18,1,1,4.05,0,0
785.8,932,23,78,1,0,4.83,0,0
3691.06,325,6,32,1,1,7.58,0,0
1805.57,579,1,73,0,0,3.59,0,0
3358.0,761,6,64,0,1,7.87,0,0
1356.87,851,18,59,0,1,9.68,0,0
410.74,960,12,11,0,0,8.82,0,0
4962.95,502,23,42,1,1,4.59,1,1
785.23,334,4,92,1,0,5.84,0,1
4942.16,284,22,16,0,0,7.19,0,0
4886.51,475,18,67,2,1,3.56,0,0
3970.12,1078,0,28,2,1,8.01,1,1
3298.82,632,0,54,1,1,4.43,1,1
2891.15,703,17,6,1,1,8.48,0,0
4331.18,409,23,43,2,0,2.62,0,0
1450.75,982,0,76,1,0,0.21,0,0
2341.07,559,4,4,1,0,6.36,0,1
3098.85,222,8,59,1,1,4.57,0,0
2058.9,158,11,5,0,1,0.69,1,0
2140.29,348,8,97,1,1,4.93,0,0
1654.77,889,17,6,1,0,1.77,0,1
2823.34,922,22,45,1,1,6.33,0,0
4253.62,662,10,56,0,1,4.51,0,0
1011.63,405,0,53,0,0,1.79,0,0
4672.49,677,18,91,0,1,4.18,0,0
3446.99,589,21,45,0,1,2.4,1,0
4117.25,558,9,9,1,1,6.57,0,0
2783.17,905,1,3,0,0,3.02,1,1
3898.69,1071,6,66,0,1,8.24,1,0
85.92,479,19,24,1,1,0.24,0,0
4092.81,487,1,86,1,0,4.09,0,0
205.49,566,18,90,0,1,6.21,1,0
4450.12,524,5,77,0,1,0.32,0,0
4959.85,704,9,60,2,1,2.24,0,0
1473.87,1030,8,37,0,1,3.34,0,0
1055.54,821,7,31,1,0,0.32,1,1
3827.99,858,10,22,0,1,5.51,0,1
1268.87,585,8,36,1,1,6.35,1,1
4328.48,686,19,2,0,0,2.35,1,0
518.7,232,19,98,1,1,5.48,0,0
634.15,270,8,12,0,1,9.99,0,0
4895.86,940,7,33,0,1,8.88,0,0
3370.83,874,14,87,0,0,0.68,0,1
4235.2,52,1,64,1,1,1.37,0,0
1625.03,116,23,75,1,1,4.99,0,0
3384.04,538,0,7,0,1,2.53,1,0
2973.24,541,8,82,0,1,0.9,0,0
3017.73,1043,8,8,1,1,2.62,1,0
3414.25,815,12,27,1,0,0.71,0,0
2878.92,791,7,77,1,1,5.35,1,0
2148.17,618,20,90,2,0,4.95,0,1
1383.23,419,4,17,0,1,0.16,1,1
3844.06,309,2,41,0,1,4.88,0,0
1135.23,864,20,40,0,1,5.25,0,0
3463.31,186,3,69,1,0,6.1,0,1
1170.5,261,16,32,0,1,9.7,0,0
3128.52,160,15,88,0,1,9.83,0,0
3736.66,870,15,76,0,1,5.32,1,1
1097.48,762,19,53,1,0,8.47,0,0
304.42,224,2,86,0,1,0.94,0,0
659.21,180,5,35,0,0,5.36,0,1
3031.95,20,0,96,2,1,6.82,1,0
4247.98,632,20,84,0,1,5.69,0,0
229.76,58,15,97,0,1,2.38,0,0
3672.09,723,14,55,1,0,0.72,0,0
1709.89,615,6,99,1,1,3.93,1,0
2395.25,562,1,16,1,0,6.51,0,0
4644.65,374,9,9,0,1,9.92,0,0
1663.2,622,14,86,1,1,2.44,0,0
2329.36,88,5,43,1,1,9.19,0,0
73.34,1044,1,1,0,1,0.78,0,1
412.59,1014,23,98,1,0,9.32,0,0
1296.66,14,23,13,1,1,8.34,0,0
144.12,133,16,40,1,0,0.31,0,0
3158.72,1058,0,1,2,1,3.05,0,0
2134.86,892,0,18,1,0,0.6,0,0
2742.99,592,3,79,1,1,9.96,0,0
877.36,583,19,88,1,0,4.34,0,0
1483.18,289,15,0,0,0,6.66,0,1
3320.8,1013,7,1,1,1,2.42,0,0
4826.69,879,0,26,0,1,9.34,0,0
256.83,7,18,1,0,1,2.81,0,0
4452.47,240,10,93,1,1,2.68,0,0
2886.52,536,16,50,1,0,3.21,0,0
2821.78,70,9,9,0,0,4.68,0,0
2503.89,216,11,18,0,1,0.28,1,0
351.62,1078,8,79,0,1,6.02,1,0
453.93,806,6,12,1,1,0.41,0,0
3006.56,330,11,47,0,1,5.44,0,0
1708.09,848,14,55,1,0,4.63,0,0
4586.75,45,7,71,1,1,2.5,0,0
2035.92,829,16,55,0,0,3.36,1,0
720.69,198,4,49,0,1,7.09,0,0
3575.02,896,13,94,0,1,0.2,0,0
1470.3,332,1,44,1,1,3.23,0,0
2629.72,696,15,88,1,0,6.83,1,0
3490.67,27,16,58,1,0,1.61,0,0
4501.82,318,2,38,1,0,5.65,0,0
3962.0,365,22,20,0,1,1.77,0,1
3383.42,960,0,54,0,1,1.63,0,0
3399.77,373,17,56,1,0,7.75,0,0
4729.89,245,17,40,1,0,2.74,0,0
1482.64,478,3,92,1,0,3.82,0,0
10.55,125,14,69,1,1,7.33,0,0
1363.41,537,18,81,0,1,1.88,0,0
1093.37,706,18,48,0,1,5.36,0,0
3310.86,531,9,43,1,1,9.19,1,0
3170.39,786,4,34,2,1,5.58,0,0
2969.34,254,18,90,0,1,0.58,0,0
86.14,121,10,4,0,1,5.94,0,0
3645.25,1056,6,70,0,1,0.99,0,0
1621.03,661,4,73,0,0,2.89,0,0
3326.95,1061,19,73,1,1,8.51,0,0
2785.11,1037,11,50,2,1,0.21,0,0
1716.94,88,18,56,1,0,0.86,0,0
677.21,46,14,57,1,0,3.7,0,0
476.62,933,11,91,1,0,9.99,0,0
4158.43,745,3,35,0,0,2.99,0,0
4592.4,967,11,9,2,0,1.66,0,1
3250.69,763,17,49,0,1,5.54,0,1
521.65,762,16,98,2,0,5.24,0,0
2013.13,794,18,98,1,0,4.55,0,1
3646.05,744,15,36,0,1,9.47,0,0
3900.21,1070,10,19,1,1,2.87,0,0
595.5,558,1,12,0,0,3.0,0,0
5.15,526,15,74,0,1,1.49,0,0
3562.12,597,0,18,0,1,7.0,1,0
1786.2,840,16,91,1,1,3.28,0,0
1276.13,3,17,55,1,0,8.05,0,0
69.42,1052,12,44,0,1,9.72,0,0
2703.8,157,4,59,0,1,0.53,1,0
4256.5,855,23,67,1,1,9.93,0,0
4788.37,511,5,56,0,0,2.62,0,0
2830.9,687,0,53,1,0,4.26,1,0
2574.73,571,9,36,1,1,7.8,0,0
429.86,715,4,82,0,0,6.69,0,0
2746.62,239,0,36,0,0,7.81,1,1
1903.0,303,22,13,1,0,4.72,0,0
3037.64,607,10,94,0,1,9.17,1,0
1946.69,991,23,91,0,0,7.92,0,0
1205.29,334,23,99,0,0,3.16,1,0
479.35,113,6,43,0,1,9.49,0,0
1578.02,362,17,82,1,0,9.61,0,0
487.74,801,20,41,1,1,4.21,1,0
888.6,97,19,0,1,1,6.55,0,0
4936.74,16,20,22,0,1,8.17,0,1
2223.3,556,9,63,0,1,8.19,0,0
2661.7,376,14,27,0,1,0.24,0,0
4368.72,742,3,3,1,1,6.33,1,0
4977.87,390,15,40,0,1,9.74,0,0
2915.66,620,14,59,1,1,2.39,0,0
4063.31,824,14,17,0,0,7.98,0,1
1638.07,320,11,62,2,1,5.39,1,1
1532.19,196,7,60,2,1,2.29,0,0
2016.51,418,7,48,0,1,0.61,0,0
3364.17,607,17,46,1,1,7.62,1,1
3412.55,568,5,38,0,0,3.23,0,0
1579.62,544,4,88,1,1,3.82,0,1
670.38,231,1,81,0,1,4.9,0,0
3163.82,884,11,5,0,0,5.12,0,0
645.99,521,3,82,0,1,2.14,0,0
2894.57,703,22,52,2,1,6.74,0,0
3468.64,846,12,75,1,1,6.96,0,0
3504.55,673,16,24,0,0,1.51,0,0
3768.59,21,15,98,1,1,5.38,0,0
4364.93,588,8,64,0,0,6.13,0,0
2502.3,898,0,4,0,1,1.94,0,0
3652.59,371,14,64,1,0,8.96,0,0
3097.77,78,11,7,0,1,4.88,0,0
937.27,648,4,38,1,1,1.24,0,0
133.32,140,22,42,0,0,3.41,1,0
1426.28,553,23,81,0,1,4.82,0,1
2217.95,998,17,72,0,1,0.2,0,0
3087.44,282,19,4,2,0,0.42,0,1
4250.55,440,1,3,1,1,0.65,0,0
985.25,270,3,92,0,1,5.43,1,0
632.12,746,14,0,1,0,3.43,0,0
4817.58,104,5,93,2,1,8.94,0,1
544.68,766,21,55,0,1,5.64,0,0
2395.06,95,11,44,0,1,7.62,0,0
2929.89,729,17,64,0,1,6.9,0,0
2709.17,480,19,2,0,0,5.25,0,0
434.73,780,3,21,1,1,7.47,0,0
289.85,13,0,71,0,1,5.49,0,0
531.89,601,14,55,0,1,3.92,0,0
2930.01,95,17,17,0,1,4.41,0,0
2724.0,293,13,24,0,1,8.4,0,0
1172.54,25,2,47,1,1,5.68,0,0
3190.68,939,14,83,1,1,3.84,0,0
4101.24,762,4,30,0,1,1.88,1,0
212.69,654,23,29,0,1,5.0,0,0
2493.16,985,21,79,0,1,2.6,0,0
3448.11,638,2,65,2,0,9.56,0,1
1265.3,491,21,80,0,1,4.96,0,0
1542.32,575,6,9,0,1,0.19,0,0
3070.12,294,5,70,0,0,1.02,0,0
4490.19,896,21,58,0,1,2.91,0,0
4050.57,40,0,50,0,1,1.01,0,0
2917.74,776,18,8,1,1,8.95,0,0
3652.46,520,6,53,1,1,8.56,1,0
1827.29,546,3,61,0,1,9.71,0,1
3206.62,236,11,80,1,0,7.09,0,0
2333.58,463,19,8,1,1,6.49,0,0
953.73,483,22,8,0,1,9.24,0,0
3510.18,430,17,23,0,1,9.47,0,0
2784.54,1046,8,38,0,0,8.79,0,0
1796.31,343,18,74,1,1,8.63,0,0
4557.14,1064,21,7,1,1,6.75,0,0
109.57,133,3,24,0,1,0.12,0,0
1582.29,351,0,65,0,1,4.35,1,0
289.12,506,8,9,1,1,6.39,0,0
3833.8,84,14,23,0,1,5.52,0,0
3512.03,993,21,79,1,1,8.23,0,0
1660.1,830,7,82,0,1,8.21,0,0
3379.94,861,14,58,2,0,6.03,0,0
1982.71,343,14,30,1,1,0.32,1,0
3782.49,866,17,10,0,1,3.76,0,0
2273.65,293,6,5,1,1,2.37,0,0
2064.34,598,21,69,0,1,3.45,0,0
4673.98,645,17,31,0,0,6.21,0,1
1258.14,448,15,38,1,1,0.76,0,0
606.63,690,1,47,0,0,0.32,0,0
2924.79,1002,3,12,1,0,4.43,0,0
4846.76,855,19,58,0,1,7.96,0,0
1892.31,502,15,66,1,1,0.4,0,0
314.87,764,2,55,0,0,8.51,0,1
1699.83,735,23,40,1,1,3.9,0,0
2532.13,250,22,55,0,1,1.27,0,0
813.81,601,1,34,0,0,5.72,0,0
3292.22,125,2,37,0,1,9.53,0,1
4988.76,113,4,80,0,1,5.47,1,0
2261.44,981,1,66,0,0,6.9,1,1
1776.87,150,18,33,0,1,8.18,0,0
2006.52,875,23,75,2,1,8.01,0,0
